activity_id,client_code,service_week,service_cat,bill_total,currency_symbol,tech_initials,status_code,total_mins,parts_list,warranty_yn,follow_up,remarks,last_updated,rating
7b94170b-0690-4bd0-ad13-be4867fb3341,6d9b2d33-00a3-44ca-9518-0c2d5b792657,2025-05-28,Inspection,1955.38,EUR,UWQ,InProgress,40,,0,0,kz5I5YOUBxSw72TnjfYkkxWvZJ7h Q,2025-08-31 11:35:29,2.7
875d2ddd-1c8a-423f-843b-47d93a98594b,6aeb5150-e213-4286-bfe5-3cacb0cd0861,2024-09-13,Repair,4500.93,USD,CEW,Completed,311,"PartB, PartA",0,1,xxuluJZkiWst6GXRYKMjIt6maEQ0BK,2025-08-31 11:35:29,3.4
50878c7b-1b9c-4e67-b84d-84e6dd86fba7,c271e241-9647-40d8-814d-6c2b8d9facc4,2025-04-23,Inspection,4587.35,EUR,SYN,InProgress,161,"PartC, PartB, PartA",0,0,ExEn6yF0Ukx2eqldLGUxbDwO8ePkoT,2025-08-31 11:35:29,1.1
1198d540-a4a3-49c6-b3dd-196d325be7e5,dad4ef94-b81a-4429-a1b1-a92a31cfb1c3,2025-03-24,Repair,4041.76,INR,CBL,Cancelled,261,,0,1,6U9XFyboIJGl0EYeviJ5pVmm LfSqt,2025-08-31 11:35:29,1.9
1ad404f4-e32e-45d8-b019-84bf062db52d,56bc4eec-c7e9-4993-b45d-88196baf9a96,2025-01-25,Inspection,2320.78,INR,EPT,InProgress,97,PartA,0,1,wQh3Oe2GrmTbRBZERjQIOlVwbicVS ,2025-08-31 11:35:29,3.5
80b6ea00-35e1-4fad-b2bf-7d54653bbec8,be1e23d6-46c7-44d0-8b9a-0d9e128c5829,2024-12-19,Repair,4783.14,INR,HNS,Cancelled,94,"PartA, PartD",1,0,1irtEZjbijD5vwP896nvc3NRDnBl3A,2025-08-31 11:35:29,2.2
3a96603b-417e-47a5-a7b6-b651c5f50549,12187ec6-40eb-40b8-ab64-7625d9583ed9,2025-02-08,Installation,4509.04,INR,PHC,Completed,385,PartD,1,1,aobIu3GfsRUc qUZUKgr11d090sCLz,2025-08-31 11:35:29,3.2
f54e7799-4703-413e-a5a3-fb661f2d9d5e,2ce0bcf9-2b6a-44c6-bbfa-b08b4a2ed12f,2025-03-02,Maintenance,3693.46,INR,LEU,Completed,100,"PartD, PartB",0,0,15rOwbiyn10UdexYapsIl1FHQBWiNv,2025-08-31 11:35:29,1.1
d1b06480-cdda-4e8c-9779-3081f7840df8,c0545fcf-bacf-4f0e-9ac4-25962966349a,2024-09-24,Repair,4399.64,INR,WQB,Cancelled,185,PartC,1,0,fAJ5pC4H1RULiWhUBgD UzQh3ffFsm,2025-08-31 11:35:29,1.9
e0919346-7de2-4855-814e-bd770de45c64,56f5fed9-b935-4d3a-ad77-c45cac46139f,2025-05-19,Maintenance,1711.0,INR,XMJ,Pending,162,"PartD, PartA",0,1,mDQD3DG46RhvZhYZPE2ZWjEXr7zgai,2025-08-31 11:35:29,1.9
1d2d9813-3dbc-4927-949a-54060844d118,9e7fa440-e3ea-4434-a799-d10642b3f508,2025-08-05,Installation,1245.65,INR,SAJ,Cancelled,321,PartA,1,0,3JfPOFmowPZLQe46tP471FHScVl7Vj,2025-08-31 11:35:29,4.1
b64b365e-ce94-4b0c-b5ec-389f9063137c,a5a9f2d3-684a-40b8-9262-afb826796cb3,2025-05-25,Repair,1379.05,INR,ZYU,Pending,407,PartC,1,0,xhAncF9tyPIH5sWVE IoPXaJkQt7Bi,2025-08-31 11:35:29,1.9
5464bd03-7bbc-4fca-8a28-0d47033a7ce7,6f7ae56a-6159-4b49-a591-87274748c193,2024-11-22,Maintenance,3121.67,INR,MCR,Cancelled,199,,0,1,kewtq7k7DFbmQHKJMupK PmJjMAevZ,2025-08-31 11:35:29,4.2
17b3f054-3a53-454a-a5cd-88f9f4b499bb,e1afe769-f15e-436d-ba80-b51312738aee,2025-08-29,Inspection,1330.12,EUR,YRI,Cancelled,370,PartD,1,0,vCZVSznsZeJMSak3AUrJQsi333hJ98,2025-08-31 11:35:29,2.0
bc3fcda1-57d5-4cf2-8901-ffccb28b6844,11f4a857-9e9e-4825-a21c-225a6c4a95c7,2025-07-02,Repair,4238.72,USD,CTO,Completed,73,"PartD, PartA",0,0,gTrPlSK4kkF5RveJA1XhWgqgbqJMRD,2025-08-31 11:35:29,4.1
ef04a3a1-ab16-4a38-9cd9-1dd24bfa1d80,67b8cea4-1e75-4f46-9184-b868b751758f,2025-04-07,Maintenance,2153.32,INR,RXR,Completed,262,"PartB, PartB",1,0,hLHbDZZLgLajDU9cCT9eu5FKRdI4Km,2025-08-31 11:35:29,1.4
6d46f176-cbb0-46a8-91c3-50bc8453001a,cdab30d5-3314-47db-b584-43e4915f1529,2025-07-01,Maintenance,3192.51,USD,PWO,Completed,34,,1,1,YEIYuLBT5bLt4mHmxsHkIK9w9LHolh,2025-08-31 11:35:29,4.9
4616bb4d-72f9-4bd5-bb10-ed105c429b88,165aee7e-ca4d-4854-9994-c95e74578926,2025-06-09,Inspection,544.59,USD,XFU,Cancelled,323,"PartD, PartC, PartB",1,0,nbE9ayqvLhhrlvsb3eVKe7QYvqJPFg,2025-08-31 11:35:29,2.9
73e61e7b-c206-4a36-9165-34f1be411989,132588a8-ec7f-4a0a-b60f-6fd739a0015d,2025-01-04,Installation,2712.83,EUR,GKK,InProgress,321,"PartB, PartD",0,0,uP0BvGZUXFlrVFgawc64GvIJnT sR1,2025-08-31 11:35:29,1.1
7ca6e47e-3883-48b3-a939-fcae76d2181b,893805e3-bdc2-4788-b900-5944cf1a3f56,2024-12-13,Repair,4652.74,USD,YKQ,InProgress,463,"PartA, PartC, PartA",1,1,W94G0KBUTTOwhP6GynheLEP4fyqrOh,2025-08-31 11:35:29,2.4
30442d70-ccba-4a4f-9ace-d04f5d87b3ba,4d418f32-b948-43fd-9cdd-fb3fc4e0b4f1,2025-03-15,Inspection,856.3,INR,NOB,InProgress,70,"PartA, PartC",1,1, 4bv3oQEogfYubGrkZwiaIgLLJcXC3,2025-08-31 11:35:29,2.2
40ed9548-7f0e-4c00-956b-f3a58de1813d,602b212a-5433-4de2-8477-d967994ed861,2025-06-02,Inspection,3944.51,EUR,CQI,Completed,351,PartA,0,0,vNz0kxV8STGd2io0Bjgv87RC3mW jA,2025-08-31 11:35:29,2.6
ce9d3f09-9a09-439d-b27a-225e2852f380,dbd21a82-743c-4261-9a81-ab12a73461b0,2025-03-07,Inspection,4607.0,EUR,IOL,Cancelled,336,,0,1,Ha7Q76CG 6cktoci8PYiHkGZLRxo07,2025-08-31 11:35:29,2.4
37effe69-4350-4026-a48b-a5ccc4930949,b88c7ea4-d646-4da0-ba96-b146ba09a7c5,2024-10-14,Inspection,3049.53,EUR,LVR,InProgress,126,,1,1,OsPW3qie UCOffLddlAgShb5SCo4Ib,2025-08-31 11:35:29,3.9
dd0c7295-9150-4f53-a7f3-ca3d9d1c5604,6a29a485-2e86-4a4e-9f87-31a1aaffd073,2025-08-30,Repair,629.01,USD,WXE,Completed,440,PartD,1,1,w2iwstZqExfjVsFVCAwLKYpMnKhOiq,2025-08-31 11:35:29,2.2
690a697a-b3db-4b4f-a123-3553ca2fb045,b28fc331-348c-48e8-9cf4-f8ad42a6b3f2,2024-12-23,Inspection,3814.33,EUR,EPY,Completed,337,"PartB, PartD",1,0,Rl1kiUzFuXHUA45rODrxvIn4yRsutL,2025-08-31 11:35:29,1.1
a1d54983-c565-44c4-8fdb-b6ea59cf38b0,a23796be-36b4-4ace-8f3d-5550317c7d15,2025-03-21,Installation,4604.87,INR,XXZ,Cancelled,229,,0,1,PbQbQmjlA3bLojJQXBuHbmzl ts1ZW,2025-08-31 11:35:29,3.0
f191afe7-8918-4cc7-bfff-d81ada140bd4,34c70bc3-9de5-4cd1-a325-a89021cf117e,2024-11-23,Installation,3025.69,INR,CGJ,InProgress,399,"PartD, PartD",1,1,hA8zC47j2DcrlQ4VDys4iNMxMUGbYG,2025-08-31 11:35:29,2.9
b3a8a486-8238-4cbe-8f0e-901e7930da99,41c7eedd-147c-43ea-b268-7a984e2e859e,2024-11-29,Inspection,3057.99,EUR,VRL,InProgress,51,"PartD, PartB",1,1,qi7c5azDCnBGBesyubZAhQi7XvcSnQ,2025-08-31 11:35:29,2.8
eddbe3c9-6724-4bc9-a169-1d2a90f17351,5d454d10-9b1f-465a-99a3-00083e7aff8b,2025-01-23,Installation,3004.84,USD,NDY,Completed,419,PartD,1,0,Q0MpEiEtjpNS5R1dLUdMH7Ubu6Jq9M,2025-08-31 11:35:29,2.4
8da15894-c81c-4808-9d07-8086fbc513d0,49cd75dc-71bd-454d-bd63-055b85ace778,2025-03-25,Installation,3557.94,EUR,SKE,Cancelled,191,"PartC, PartD",1,0,YGPQyhMJQvnhemGIuIAM0lCumK4NDR,2025-08-31 11:35:29,3.7
065d2325-8e15-4fcc-898e-6a5f68ba5ba3,7606247f-c79e-4192-92dc-8ffc5e1600b9,2024-10-11,Maintenance,2500.2,INR,YUC,Pending,450,"PartA, PartB",0,1,Vl6o4Iw3K06961RjCVTAI90Ex3EDkZ,2025-08-31 11:35:29,4.2
53f00b14-3f9d-4c08-a2f0-b4cc229e3e6f,314091ce-fa29-456d-9fe9-f8c058efd679,2024-12-03,Repair,4146.19,USD,AUF,Pending,241,PartB,0,1,uyiOQvfONhmgPmSmZhyZV9MggwE8so,2025-08-31 11:35:29,3.2
685362c7-a85e-4cfc-9bca-c9d7a5e133cb,5395c12b-2928-4ca8-b121-01208123da81,2024-09-19,Maintenance,4637.85,EUR,SNE,Completed,103,"PartA, PartA, PartD",1,1,AY4uTvrZ JJDSMjgZatSQOLp2owX7M,2025-08-31 11:35:29,4.0
9ecbe15a-dce1-47c0-ba7f-8dc9a9a43717,d8469f76-ae2b-494f-a3e9-181c77ea9b2e,2025-01-09,Inspection,3344.05,USD,SKD,Pending,193,"PartA, PartA, PartA",1,0,k0we5H4ARIsqwe0AW1y3fphRp5Cu4e,2025-08-31 11:35:29,3.0
c46401a3-c773-4912-8343-6fe71fb5cbec,58b09cd2-498f-4365-a439-cc3f16c07519,2024-10-19,Maintenance,2060.5,USD,FCP,InProgress,252,"PartA, PartB",1,0,SP8cmUvgsCAZqLwKelTpp6SuMjrVOl,2025-08-31 11:35:29,1.9
b9e99e24-9782-4212-9fdd-06a694ffd604,f0e59a38-e91c-4db3-89d7-1616a928580d,2025-04-13,Installation,1570.34,EUR,HYS,Cancelled,344,"PartB, PartC, PartC",1,0,ij8O1MxkYDjp3lAxBwsQEigRzwxcBa,2025-08-31 11:35:29,1.9
8f654589-249b-4aac-966f-b01c3b161b68,587e0071-ce93-4789-bf8a-79ed8326a574,2025-03-24,Inspection,2291.19,INR,FUJ,Pending,105,"PartD, PartD",1,0,Clk5aQ513OCvsJAVaRlHrbtDZOFAdZ,2025-08-31 11:35:29,3.7
864bc68c-898a-4d0e-86d3-d9c38733072a,21d55066-0c93-471f-8f18-33a75479c032,2025-07-30,Inspection,4113.13,EUR,KDE,Completed,451,,0,0,pLGzPo1prulg9reFcFRpPb0KmjFuyq,2025-08-31 11:35:29,4.9
8db62ff2-18a2-4ba9-b43c-995fce8c3c49,834cafca-026e-4d1b-9c9f-e1dd77bfdacf,2024-09-12,Inspection,4464.48,EUR,EPB,InProgress,479,"PartA, PartD",1,1,kJua3J0vg8NKNT32JoZjhIuTLl2Y63,2025-08-31 11:35:29,4.0
05af36ec-5b28-4a4e-8b70-d4e9c3b541b7,b8dfcc2c-8530-475f-8f7f-ef753c4903be,2025-07-04,Maintenance,1838.89,USD,AGP,Completed,225,,0,0,YlKma H5mQ2EPRkUu6dQD4EFYFtvQJ,2025-08-31 11:35:29,2.6
7142bb1a-fde0-4975-8ca6-0ada5e1b7c47,b4d3a1a1-8ad4-473c-95fa-3e8fa17ef88e,2025-01-17,Maintenance,1698.32,INR,LYQ,Cancelled,459,"PartA, PartC, PartB",0,0,bw3pMDXP67zHQjVi4yOTmYB0rSLxM ,2025-08-31 11:35:29,3.3
bb5b2d26-c257-4d8e-8b48-7b0c5af5b0a7,89164ed5-7cff-4b52-bf8f-5fd642eccf40,2025-08-08,Installation,4897.43,EUR,TLV,InProgress,448,"PartD, PartD, PartC",1,0,sP6hcSypmLwj6bedAfRnVl4PVSgeNr,2025-08-31 11:35:29,2.0
2b5a6893-aa9d-4cda-96a8-a26968f1da63,1404a7a4-c2dc-48b7-a014-42007d0393c0,2025-04-04,Repair,1956.65,INR,ZFA,Pending,234,"PartA, PartD",1,1,W3cv07ZJfDGsbKVCqAI y 0wo6H7Us,2025-08-31 11:35:29,3.1
8dc39a22-f8e8-4ad8-87dd-489438457f30,a2c2f7f1-b9bf-43dc-9765-e0f8122edf19,2024-11-22,Installation,2924.25,EUR,DPJ,Cancelled,303,,0,0,YvMVqSVnSTYv3Hm4mNa5rIFPtjv2bm,2025-08-31 11:35:29,3.9
db991cfa-109b-46f8-b8fe-ecadfad73536,7d2f5c37-773f-40ce-a4f5-294abdfca8a7,2024-09-02,Installation,3214.41,INR,ZFV,Cancelled,244,"PartC, PartB, PartB",0,0,ofLPbX4vS4SfyqKOqJg0Z4slkNqWl1,2025-08-31 11:35:29,4.5
f70824b7-9fed-4447-baa8-ae9d1e60c395,175778c2-425e-4c97-a880-07ee6599fd51,2025-02-18,Inspection,954.59,INR,GIH,Cancelled,231,"PartA, PartD",1,1,KDIE2Hw6KP8R2cXGI4Ej9HtPLy479y,2025-08-31 11:35:29,1.3
36c56743-907a-41a2-b023-7098fe06e18f,e63a4eff-c466-40df-b6f7-182f44036584,2025-01-06,Inspection,2622.26,EUR,TCC,Completed,458,"PartB, PartB, PartC",1,0,lNqJslFRRbq7vbeTiGps44EY4qkNAN,2025-08-31 11:35:29,1.2
10f6613c-0b07-438c-bab0-5ba5952607d5,e01b9cc8-7fe1-4f6b-9960-cd697d060d6d,2024-12-14,Inspection,756.53,INR,UEM,Cancelled,157,PartA,0,1,LUcAM7JevRa74KdtKzcOQyd2YwAtDg,2025-08-31 11:35:29,2.3
de8998ea-8b7d-44fb-a518-1d1de6633efe,0fea2895-b9fe-42c4-af53-3d5a1ed3fbd7,2025-06-06,Repair,1180.17,INR,ZWP,Pending,33,PartA,0,1,ONZKBn4Cr5TtEOG8vWGcpLahUMAyvk,2025-08-31 11:35:29,2.4
a855d6f2-d391-494a-8c22-957f8148e5bb,73c1145a-6231-415e-bf1a-2cfccd2dc6c5,2025-08-19,Repair,1588.53,EUR,FGG,InProgress,43,,1,0, tfKmdAel3e7vmstwmqhM8C6G6VJaU,2025-08-31 11:35:29,4.1
9b8d8262-ef37-4e69-8292-777043265f6a,bffafee0-05c2-48b9-8b16-21fc0a10db31,2024-12-02,Repair,1537.7,USD,DFT,Cancelled,306,,1,0,WRlRAHfF7tVigH7iJQms30hRdQx7gh,2025-08-31 11:35:29,1.9
6b62507b-79f1-4aec-8f76-d61f79b58dc3,3686357d-1a9d-41bf-898e-92c25f2c4ed6,2024-09-05,Repair,1082.62,EUR,UNS,Pending,471,"PartC, PartA",1,1,kEIGoRZVBepWJmFY7Mu309VeFnWx9p,2025-08-31 11:35:29,4.0
7b555a19-7912-43e2-9d7c-1a4687d6e566,7989df68-f474-4ab7-ae7c-c63d294c77e5,2025-08-28,Repair,4715.33,EUR,YWB,Cancelled,425,"PartC, PartC",1,1,i BWimdMFupHG9rMCMb0V5Xk 6mH9x,2025-08-31 11:35:29,4.5
a48748d7-1e57-4780-ae18-03b98e40ad4f,f0b9513d-fe30-4dc6-b212-bc5924bf5ae5,2025-04-18,Inspection,4819.97,EUR,HFM,InProgress,184,"PartD, PartD, PartD",0,0,amz1V0A94bh2NcVnE90xrPT2NLOZkJ,2025-08-31 11:35:29,3.4
8282a03e-1423-418e-89b0-0f89c1ccea75,35dc3ab6-402f-4bdb-bd81-f482b42f2853,2025-03-31,Inspection,1901.22,USD,QXC,Cancelled,409,PartA,1,1,U48TFLl9ug8XhFNbTTHrg6xHRVVr7S,2025-08-31 11:35:29,1.6
1813df5a-55de-4e9d-885b-1fc7a1ceee21,4718f179-2373-40de-8bef-f4bf23abd77e,2025-03-10,Repair,609.24,INR,JXW,Cancelled,283,PartA,1,1,dUif PzrIdHItrOqfSYFwM2piONZH ,2025-08-31 11:35:29,1.0
9fe5fb4c-f9f0-4b73-aa36-52211c8d2cf8,3c13b147-4d87-4b97-af6c-a5cba6c7f11a,2025-07-07,Repair,1140.01,USD,ENG,Pending,228,,0,1,qNoVwRPTomo8A aCWDYUh 77LWvbgd,2025-08-31 11:35:29,3.3
88848e85-fe18-49b9-9621-c87a7d496c60,cb3a8b96-b83d-45ac-b6a8-6c1f1a5941c3,2025-02-08,Installation,4474.34,EUR,LQT,Cancelled,466,,1,0,F0gkgF8CN53ggCh sikinHyzSFbvpY,2025-08-31 11:35:29,4.3
3ca31476-50bb-4852-91da-b05ef8bd0359,f0a11ee8-cdf0-4ef0-a25a-033e6d14f8e5,2024-09-07,Inspection,1638.29,EUR,RDN,Pending,291,,0,0,LA MlNgxvf3BzdB0GCRh0Co4QuiCEb,2025-08-31 11:35:29,1.8
d98d9f91-173d-4813-9b02-8bbd92fb0f41,1c9a907c-0c7d-44da-981d-73116edd1883,2025-04-19,Inspection,3086.33,INR,CKK,Cancelled,418,,1,0,fIU9JzGqkzk55QzJLDqsmsPRLhTKm6,2025-08-31 11:35:29,2.3
76031198-0016-4dd9-ac2f-ad0bbe3680d8,eba69b8b-7e63-48f1-ade4-e62084aef1a7,2025-01-18,Repair,4120.49,USD,VJK,Pending,327,"PartC, PartA, PartD",0,0,BapvmzcO6AOJCYltKZvi9O58wNaGnm,2025-08-31 11:35:29,3.3
d479da23-7086-4ee0-9557-27e8fd05aa5b,206f28be-dcd2-4393-9370-970c59138ba9,2025-01-31,Installation,1714.94,INR,JOJ,Pending,274,PartA,0,1,h0ZKAbGOB6UB8Yv73tJKvBMaRkvBzN,2025-08-31 11:35:29,4.4
8a07f514-6bff-46c7-8ad6-3963a6cd72d8,fa25367d-c97d-4e69-bf24-1cdaa6148ce2,2025-07-14,Maintenance,1469.41,USD,LVU,Pending,107,"PartD, PartB",0,0,k7B0VF1Uqiu0c5yTI4Be7gdcyveix2,2025-08-31 11:35:29,1.6
e8524c03-e420-417a-bfd1-8bf5e0abbfad,b6ccc5ea-c900-43e3-b46d-e706de307cdf,2025-04-03,Repair,1513.37,USD,DKE,Completed,79,PartB,0,1,fDrr7hidqEIuB6Pp739aOedyvIElKE,2025-08-31 11:35:29,3.8
827e9c69-401d-4219-987b-cfc3992330fe,dc54cb59-23ce-456c-bc19-449b38c3aa9f,2024-12-08,Maintenance,3055.91,USD,SHO,InProgress,252,PartA,1,0,cwV9F5v7RGnz8xdhp3npw39 XBzWjy,2025-08-31 11:35:29,4.4
3fe744f2-2bba-4c48-8626-9838a423c75e,47c9471f-1bf3-4c84-a433-104c4d4ce82f,2025-03-07,Maintenance,3978.19,INR,AID,Pending,196,,1,0,jcRzbFerhuCUajpgXZ4G9jp6xilS1B,2025-08-31 11:35:29,3.4
830bf2d4-b060-45ac-a59f-d8ddbf9bc8a4,12b33311-0ed1-44b9-ba28-b96afb91b895,2025-05-31,Inspection,3321.98,INR,NIF,Cancelled,175,,1,0,84lp7bKyrIwkHkyTsykV1xlcdr9Y1V,2025-08-31 11:35:29,3.5
485d5381-7a00-477f-b12a-9f23c4cd1dbc,b9ac1b48-9b35-405d-9471-d84013437b72,2024-11-17,Maintenance,2255.73,USD,GUZ,InProgress,71,PartA,1,0,Hvg Ua3 2UY67gDDcX2FogEoTJd16e,2025-08-31 11:35:29,1.4
439615fe-d1d8-4b02-8ee7-05290e04d006,ddc56e8a-99f9-4eb8-9fa2-f51c3dffa04d,2025-04-29,Repair,1789.08,INR,IKS,InProgress,95,,0,0,R7mJHm4MFzTUG3DRFIpNC0pCEC5QBC,2025-08-31 11:35:29,1.3
ba799286-03d5-4950-841d-9a39870d085a,2bd44aeb-eb6a-4efd-bf3f-8ccd7ce13793,2025-08-16,Repair,637.79,INR,RXK,Pending,287,PartB,1,0,71AoRFvsQMaYKh2J0gDUwB7UeEBSVF,2025-08-31 11:35:29,1.9
397177ea-ff51-479d-8671-c10cc508e5fd,0aea77fb-b141-416c-9b4b-442f94b4df28,2024-09-10,Repair,2382.05,INR,YYA,InProgress,110,"PartD, PartD",0,1,QCtEywqOMF3bmlWTZjYyeriprmUweo,2025-08-31 11:35:29,3.2
f8aeaa16-be4c-481c-88cc-aac06c85320f,9ae11194-4c5d-4881-b6ab-061501d0e7a7,2025-06-26,Inspection,1819.29,EUR,QIU,InProgress,454,"PartA, PartA, PartD",0,0,2jqAx3GcU3FjEI6 id4JirUqCxhI6z,2025-08-31 11:35:29,4.6
3feb43bd-89c7-4212-bd1c-e62ddd07f48a,f9c4c17b-b7b9-42c3-9d8c-5ee195a7adc0,2024-10-06,Maintenance,1621.72,EUR,FPX,Pending,133,"PartC, PartC",1,1,QkW1Xp6rGYcM2aoE6vYrGGvvjnZCBR,2025-08-31 11:35:29,2.8
f53c9a78-ca83-4593-a78f-944ada921729,0ee5fd69-6117-4680-9c1c-a859fb64210d,2024-11-11,Inspection,2838.49,INR,NNU,Pending,397,"PartD, PartA, PartB",0,0,mJXqXbeiOc18nAXf8tn4wzbEyRU32E,2025-08-31 11:35:29,3.1
62d00512-ac4f-47b2-9d01-8e2dcaee7349,507c1240-fae1-4b6e-a4dc-ee90d4cc26e0,2025-07-14,Inspection,3886.01,INR,OHJ,Completed,369,,1,0,hWea7yd9dNwSwAHmkrR9XnCKiU1y5x,2025-08-31 11:35:29,3.4
9341354d-94f3-41e9-a025-a0dda2ec3b99,8eb7b807-3219-472d-9472-488aacdcbc3a,2024-10-11,Maintenance,2463.71,USD,XJN,Cancelled,212,PartB,0,0,7sJy7iEePaO9bgYTI1HNTPrQXEkZ9R,2025-08-31 11:35:29,1.1
0fcd183c-4cc8-44c4-843d-b46c00216aa9,b065b874-f7bf-4df2-abe7-fd7f82433685,2025-05-08,Inspection,4496.22,USD,VZU,Completed,347,PartB,1,0,m6OM6nCP3XcARZn6T1o79R2xMia07c,2025-08-31 11:35:29,4.8
79ecb69c-4a51-4a1a-9a92-3489a3be561b,f98f400d-9458-4b63-accf-d40998c7f3cc,2024-09-16,Repair,2992.0,INR,EPW,Completed,453,PartC,1,0,2vW PVUfQe0cup2zcdUX9yIrLHCaAA,2025-08-31 11:35:29,1.1
40c81ec9-98f1-4319-97b4-f15c08319f37,c9b542db-d839-48d9-8ef6-6e9202205c54,2024-09-04,Maintenance,2968.81,INR,KNR,InProgress,149,"PartD, PartA",1,0,cS6ZgPF7ShzIhm8OMs83a7RZqxw6h3,2025-08-31 11:35:29,2.7
3f89f107-e00a-4b84-bc77-8c970c9fddba,8121d1f6-be16-485a-a892-46d55033edcd,2024-12-15,Repair,2754.7,EUR,OUE,Cancelled,475,,1,0,TFWW581UWQYTtnAx420B3mILd53gwU,2025-08-31 11:35:29,4.8
110d6353-3847-4a91-b518-3ba485cdccf3,c34b9271-fd26-4917-8cec-64e879d61d41,2024-10-28,Inspection,1262.38,INR,NVH,Pending,358,"PartA, PartA, PartC",1,0,kAe2YQtSFk6QeSrN tsdGDb4clDYz3,2025-08-31 11:35:29,3.2
80447003-955e-49b6-88c6-8af938c7a70b,a8270ecb-393f-41d8-a638-d78674495acd,2025-01-06,Repair,2298.41,USD,KPN,Cancelled,464,PartB,1,1,z5K22HD2rAb3LVrcF4eQnbwcFkMim6,2025-08-31 11:35:29,3.3
69bdfabb-a81c-4dde-8e6f-12cdb881d97d,c742b6a4-220d-431e-91e6-8ba6c16fd704,2025-03-07,Installation,3184.3,INR,GBW,Completed,143,"PartA, PartA",1,0,2Ox67PCtNbTrgJ7HeVkcKf0otfpWEa,2025-08-31 11:35:29,3.8
0367eb74-4090-4164-9d8b-19c24405f738,b9abdc3b-85a0-485f-bebe-25aaa9af7c18,2025-08-28,Repair,2908.87,USD,SXD,InProgress,281,"PartB, PartA, PartA",0,0,gaRanMaHFqLl AyXhgZcAVyKiYQBim,2025-08-31 11:35:29,1.3
342ac17d-b298-4c2b-ab06-1fcf7450ca68,ff1be63b-2e1f-4221-97b5-aa095f902a7f,2024-11-09,Maintenance,2252.95,USD,QPT,Completed,414,,0,0,4LJcbzPpK5DL2aEeNkgh4PkhiNknmr,2025-08-31 11:35:29,3.2
b6ccc686-9d5e-49f4-ad1e-cd7640ec259f,92fb6a77-fb9f-4d88-bbec-e9e2762a8676,2024-12-15,Installation,1282.64,USD,BBR,InProgress,287,"PartB, PartA, PartB",1,1,PSTrHe6Tcm7Eb7kGkjq6zmc5YCGcic,2025-08-31 11:35:29,3.2
056e632a-a443-4c14-a79f-8953dc24d767,1cee4072-082e-4693-bc4b-b2f855158127,2024-11-12,Repair,747.07,INR,FYI,InProgress,378,PartB,1,1,pTu8bvPcr5BmUKxMvaUxbmWOm0ZJx6,2025-08-31 11:35:29,3.4
cca92b65-4e1b-4503-a56a-b07ec1408b48,0cdf6e4e-474d-422f-9285-0d492c24dac5,2025-08-03,Installation,3865.48,USD,VNO,Pending,357,"PartA, PartC",0,1,7wVAhJ4AeswRtsrAD9fbhRvt8drB C,2025-08-31 11:35:29,2.1
efcf46f6-12c8-4b45-9c2d-217ecf454b1c,de9c680b-eed8-4335-96e6-42c9f5204674,2025-05-22,Repair,4098.87,INR,XTV,Completed,172,"PartA, PartD",0,0,O5VgNh269j unNITrwfcBFV2xPYQIV,2025-08-31 11:35:29,3.9
4469d8e0-2a74-4537-8017-8ba170394a2c,ef87cfe3-552c-4665-b1a6-edc494522fc4,2024-09-22,Installation,3499.55,INR,UWO,Pending,54,"PartB, PartA",0,1,4QYvq5S6XUWrLem9MYTS1x3Ivq4yCJ,2025-08-31 11:35:29,2.0
426ea803-8026-4981-82ff-6e321f304cb6,c2e92152-40de-4fb5-b176-96d1d8d1b49b,2025-01-17,Repair,4198.44,USD,MXV,InProgress,479,PartB,0,1,lniMBFPi1GSlmtcfw9L2mrvhJNZZCn,2025-08-31 11:35:29,2.4
af15b950-fa2a-4970-b144-a99954cbf91d,46797d13-c0d5-4eb9-9301-1a87f1d95ebd,2024-10-19,Maintenance,4838.86,INR,NLX,Cancelled,200,,0,1,ZVUpg5xLTCxzwDqr2g1sT9oLpIkyGy,2025-08-31 11:35:29,2.3
97460cd4-8912-4bcb-97ad-57967434e9a6,71943578-245f-4e5e-8c36-034a63121c8b,2025-05-06,Repair,4232.93,EUR,DMK,Cancelled,325,"PartD, PartB",1,1,9dkvvm9F7hTnd l2SWb37aMSn5eW1z,2025-08-31 11:35:29,4.6
d641232e-fafe-45e3-b2b4-e0e47d686145,6d27f41a-6e1a-474d-a4b7-51153fd3fad2,2025-02-13,Installation,3264.3,EUR,NUH,Completed,73,"PartD, PartD",1,1,hXcTTU6ndJWClrgGduBFnrAVHb7WE2,2025-08-31 11:35:29,3.9
ef510531-7dc1-4bc6-ad40-0b627d16de34,7264caa9-ab84-41e0-9131-ed60fbd1d592,2025-05-16,Maintenance,1953.25,INR,UPA,InProgress,115,"PartA, PartB, PartD",0,0,cMGLeBha2UCgGRtMNlyz6TnuXn3A1c,2025-08-31 11:35:29,4.8
e7b66c9f-6f25-4625-a3e5-65bf7da1967f,07e7c0c9-fad1-4ecc-9ee5-87fbe607e244,2025-07-19,Inspection,1693.64,USD,XNQ,Completed,258,PartB,0,1,4Z6krF9SYyFXfFgQZK8VCoyTaBvmNy,2025-08-31 11:35:29,3.6
